Connecting to port  12361
Filling queue with 20000 CIFAR images before starting to train. This will take a few minutes.
Received variable values from ps
2017-05-07 20:12:37.672248: step 0, loss = 4.67 (80.7 examples/sec; 1.585 sec/batch)
2017-05-07 21:15:14.248132: step 29210, loss = 0.90 (1007.0 examples/sec; 0.127 sec/batch)
2017-05-07 21:15:15.647606: step 29220, loss = 0.98 (914.6 examples/sec; 0.140 sec/batch)
2017-05-07 21:15:17.022385: step 29230, loss = 0.85 (931.1 examples/sec; 0.137 sec/batch)
2017-05-07 21:15:18.404711: step 29240, loss = 0.76 (926.0 examples/sec; 0.138 sec/batch)
2017-05-07 21:15:19.754111: step 29250, loss = 0.93 (948.6 examples/sec; 0.135 sec/batch)
2017-05-07 21:15:21.111145: step 29260, loss = 0.67 (943.2 examples/sec; 0.136 sec/batch)
2017-05-07 21:15:22.503897: step 29270, loss = 0.89 (919.0 examples/sec; 0.139 sec/batch)
2017-05-07 21:15:23.889450: step 29280, loss = 0.96 (923.8 examples/sec; 0.139 sec/batch)
2017-05-07 21:15:25.254084: step 29290, loss = 1.03 (938.0 examples/sec; 0.136 sec/batch)
2017-05-07 21:15:26.690052: step 29300, loss = 0.81 (891.4 examples/sec; 0.144 sec/batch)
2017-05-07 21:15:27.948766: step 29310, loss = 0.91 (1016.9 examples/sec; 0.126 sec/batch)
2017-05-07 21:15:29.321464: step 29320, loss = 0.94 (932.5 examples/sec; 0.137 sec/batch)
2017-05-07 21:15:30.720438: step 29330, loss = 0.75 (915.0 examples/sec; 0.140 sec/batch)
2017-05-07 21:15:32.109018: step 29340, loss = 1.06 (921.8 examples/sec; 0.139 sec/batch)
2017-05-07 21:15:33.505079: step 29350, loss = 0.91 (916.9 examples/sec; 0.140 sec/batch)
2017-05-07 21:15:34.875051: step 29360, loss = 0.62 (934.3 examples/sec; 0.137 sec/batch)
2017-05-07 21:15:36.241381: step 29370, loss = 0.77 (936.8 examples/sec; 0.137 sec/batch)
2017-05-07 21:15:37.619839: step 29380, loss = 0.91 (928.6 examples/sec; 0.138 sec/batch)
2017-05-07 21:15:38.978274: step 29390, loss = 0.90 (942.3 examples/sec; 0.136 sec/batch)
2017-05-07 21:15:40.419984: step 29400, loss = 0.97 (887.8 examples/sec; 0.144 sec/batch)
2017-05-07 21:15:41.690630: step 29410, loss = 0.81 (1007.3 examples/sec; 0.127 sec/batch)
2017-05-07 21:15:43.080215: step 29420, loss = 0.99 (921.1 examples/sec; 0.139 sec/batch)
2017-05-07 21:15:44.434033: step 29430, loss = 0.80 (945.5 examples/sec; 0.135 sec/batch)
2017-05-07 21:15:45.809477: step 29440, loss = 0.88 (930.6 examples/sec; 0.138 sec/batch)
2017-05-07 21:15:47.193325: step 29450, loss = 0.79 (925.0 examples/sec; 0.138 sec/batch)
2017-05-07 21:15:48.571283: step 29460, loss = 0.90 (928.9 examples/sec; 0.138 sec/batch)
2017-05-07 21:15:49.921756: step 29470, loss = 1.07 (947.8 examples/sec; 0.135 sec/batch)
2017-05-07 21:15:51.297525: step 29480, loss = 0.64 (930.4 examples/sec; 0.138 sec/batch)
2017-05-07 21:15:52.654144: step 29490, loss = 0.91 (943.5 examples/sec; 0.136 sec/batch)
2017-05-07 21:15:54.101913: step 29500, loss = 0.84 (884.1 examples/sec; 0.145 sec/batch)
2017-05-07 21:15:55.390277: step 29510, loss = 0.82 (993.5 examples/sec; 0.129 sec/batch)
2017-05-07 21:15:56.763823: step 29520, loss = 0.8E tensorflow/core/util/events_writer.cc:162] The events file /tmp/cifar10_train/events.out.tfevents.1494202341.GHC33.GHC.ANDREW.CMU.EDU has disappeared.
E tensorflow/core/util/events_writer.cc:131] Failed to flush 603 events to /tmp/cifar10_train/events.out.tfevents.1494202341.GHC33.GHC.ANDREW.CMU.EDU
0 (931.9 examples/sec; 0.137 sec/batch)
2017-05-07 21:15:58.140679: step 29530, loss = 0.88 (929.7 examples/sec; 0.138 sec/batch)
2017-05-07 21:15:59.536668: step 29540, loss = 0.97 (916.9 examples/sec; 0.140 sec/batch)
2017-05-07 21:16:00.941505: step 29550, loss = 0.83 (911.1 examples/sec; 0.140 sec/batch)
2017-05-07 21:16:02.320680: step 29560, loss = 0.81 (928.1 examples/sec; 0.138 sec/batch)
2017-05-07 21:16:03.714790: step 29570, loss = 0.74 (918.2 examples/sec; 0.139 sec/batch)
2017-05-07 21:16:05.081825: step 29580, loss = 0.86 (936.3 examples/sec; 0.137 sec/batch)
2017-05-07 21:16:06.447704: step 29590, loss = 0.91 (937.1 examples/sec; 0.137 sec/batch)
2017-05-07 21:16:07.925467: step 29600, loss = 0.79 (866.2 examples/sec; 0.148 sec/batch)
2017-05-07 21:16:09.207190: step 29610, loss = 1.01 (998.7 examples/sec; 0.128 sec/batch)
2017-05-07 21:16:10.558318: step 29620, loss = 0.71 (947.4 examples/sec; 0.135 sec/batch)
2017-05-07 21:16:11.965065: step 29630, loss = 0.93 (909.9 examples/sec; 0.141 sec/batch)
2017-05-07 21:16:13.345779: step 29640, loss = 0.93 (927.1 examples/sec; 0.138 sec/batch)
2017-05-07 21:16:14.742330: step 29650, loss = 0.82 (916.5 examples/sec; 0.140 sec/batch)
2017-05-07 21:16:16.144738: step 29660, loss = 1.03 (912.7 examples/sec; 0.140 sec/batch)
2017-05-07 21:16:17.498869: step 29670, loss = 0.99 (945.3 examples/sec; 0.135 sec/batch)
2017-05-07 21:16:18.895580: step 29680, loss = 0.90 (916.4 examples/sec; 0.140 sec/batch)
2017-05-07 21:16:20.252755: step 29690, loss = 0.82 (943.1 examples/sec; 0.136 sec/batch)
2017-05-07 21:16:21.717911: step 29700, loss = 0.86 (873.6 examples/sec; 0.147 sec/batch)
2017-05-07 21:16:23.043717: step 29710, loss = 0.78 (965.5 examples/sec; 0.133 sec/batch)
2017-05-07 21:16:24.411442: step 29720, loss = 0.88 (935.9 examples/sec; 0.137 sec/batch)
2017-05-07 21:16:25.771075: step 29730, loss = 0.74 (941.4 examples/sec; 0.136 sec/batch)
2017-05-07 21:16:27.138505: step 29740, loss = 0.81 (936.1 examples/sec; 0.137 sec/batch)
2017-05-07 21:16:28.488281: step 29750, loss = 0.83 (948.3 examples/sec; 0.135 sec/batch)
2017-05-07 21:16:29.909133: step 29760, loss = 0.77 (900.9 examples/sec; 0.142 sec/batch)
2017-05-07 21:16:31.284490: step 29770, loss = 0.71 (930.7 examples/sec; 0.138 sec/batch)
2017-05-07 21:16:32.631641: step 29780, loss = 0.74 (950.2 examples/sec; 0.135 sec/batch)
2017-05-07 21:16:33.973372: step 29790, loss = 0.82 (954.0 examples/sec; 0.134 sec/batch)
2017-05-07 21:16:35.440281: step 29800, loss = 0.83 (872.6 examples/sec; 0.147 sec/batch)
2017-05-07 21:16:36.763029: step 29810, loss = 0.90 (967.7 examples/sec; 0.132 sec/batch)
2017-05-07 21:16:38.166196: step 29820, loss = 0.81 (912.2 examples/sec; 0.140 sec/batch)
2017-05-07 21:16:39.527309: step 29830, loss = 0.71 (940.4 examples/sec; 0.136 sec/batch)
2017-05-07 21:16:40.891850: step 29840, loss = 0.69 (938.0 examples/sec; 0.136 sec/batch)
2017-05-07 21:16:42.278744: step 29850, loss = 0.78 (922.9 examples/sec; 0.139 sec/batch)
2017-05-07 21:16:43.641431: step 29860, loss = 1.02 (939.3 examples/sec; 0.136 sec/batch)
2017-05-07 21:16:45.040805: step 29870, loss = 0.66 (914.7 examples/sec; 0.140 sec/batch)
2017-05-07 21:16:46.435579: step 29880, loss = 0.77 (917.7 examples/sec; 0.139 sec/batch)
2017-05-07 21:16:47.770507: step 29890, loss = 1.02 (958.9 examples/sec; 0.133 sec/batch)
2017-05-07 21:16:49.254790: step 29900, loss = 0.82 (862.4 examples/sec; 0.148 sec/batch)
2017-05-07 21:16:50.540840: step 29910, loss = 0.91 (995.3 examples/sec; 0.129 sec/batch)
2017-05-07 21:16:51.940440: step 29920, loss = 0.93 (914.5 examples/sec; 0.140 sec/batch)
2017-05-07 21:16:53.358486: step 29930, loss = 0.90 (902.6 examples/sec; 0.142 sec/batch)
2017-05-07 21:16:54.714265: step 29940, loss = 0.96 (944.1 examples/sec; 0.136 sec/batch)
2017-05-07 21:16:56.110419: step 29950, loss = 0.86 (916.8 examples/sec; 0.140 sec/batch)
2017-05-07 21:16:57.480929: step 29960, loss = 0.68 (934.0 examples/sec; 0.137 sec/batch)
2017-05-07 21:16:58.863087: step 29970, loss = 0.79 (926.1 examples/sec; 0.138 sec/batch)
2017-05-07 21:17:00.217608: step 29980, loss = 0.62 (945.0 examples/sec; 0.135 sec/batch)
2017-05-07 21:17:01.591692: step 29990, loss = 1.06 (931.5 examples/sec; 0.137 sec/batch)
2017-05-07 21:17:03.041594: step 30000, loss = 0.71 (882.8 examples/sec; 0.145 sec/batch)
2017-05-07 21:17:04.368403: step 30010, loss = 0.92 (964.7 examples/sec; 0.133 sec/batch)
2017-05-07 21:17:05.744824: step 30020, loss = 0.93 (929.9 examples/sec; 0.138 sec/batch)
2017-05-07 21:17:07.134411: step 30030, loss = 1.00 (921.1 examples/sec; 0.139 sec/batch)
2017-05-07 21:17:08.500079: step 30040, loss = 0.94 (937.3 examples/sec; 0.137 sec/batch)
2017-05-07 21:17:09.917170: step 30050, loss = 0.77 (903.2 examples/sec; 0.142 sec/batch)
2017-05-07 21:17:11.289781: step 30060, loss = 0.75 (932.5 examples/sec; 0.137 sec/batch)
2017-05-07 21:17:12.651017: step 30070, loss = 0.89 (940.3 examples/sec; 0.136 sec/batch)
2017-05-07 21:17:14.012629: step 30080, loss = 0.75 (940.0 examples/sec; 0.136 sec/batch)
2017-05-07 21:17:15.405644: step 30090, loss = 0.89 (918.9 examples/sec; 0.139 sec/batch)
2017-05-07 21:17:16.897098: step 30100, loss = 0.81 (858.2 examples/sec; 0.149 sec/batch)
2017-05-07 21:17:18.204145: step 30110, loss = 0.84 (979.3 examples/sec; 0.131 sec/batch)
2017-05-07 21:17:19.605346: step 30120, loss = 0.75 (913.5 examples/sec; 0.140 sec/batch)
2017-05-07 21:17:20.975382: step 30130, loss = 0.74 (934.3 examples/sec; 0.137 sec/batch)
2017-05-07 21:17:22.360389: step 30140, loss = 0.85 (924.2 examples/sec; 0.139 sec/batch)
2017-05-07 21:17:23.707952: step 30150, loss = 0.91 (949.9 examples/sec; 0.135 sec/batch)
2017-05-07 21:17:25.066712: step 30160, loss = 0.82 (942.0 examples/sec; 0.136 sec/batch)
2017-05-07 21:17:26.436426: step 30170, loss = 0.78 (934.5 examples/sec; 0.137 sec/batch)
2017-05-07 21:17:27.789207: step 30180, loss = 0.71 (946.2 examples/sec; 0.135 sec/batch)
2017-05-07 21:17:29.177237: step 30190, loss = 1.06 (922.2 examples/sec; 0.139 sec/batch)
2017-05-07 21:17:30.665842: step 30200, loss = 0.87 (859.9 examples/sec; 0.149 sec/batch)
2017-05-07 21:17:31.935549: step 30210, loss = 0.83 (1008.1 examples/sec; 0.127 sec/batch)
2017-05-07 21:17:33.298039: step 30220, loss = 0.76 (939.4 examples/sec; 0.136 sec/batch)
2017-05-07 21:17:34.662362: step 30230, loss = 0.71 (938.2 examples/sec; 0.136 sec/batch)
2017-05-07 21:17:36.041897: step 30240, loss = 0.79 (927.9 examples/sec; 0.138 sec/batch)
2017-05-07 21:17:37.399211: step 30250, loss = 0.67 (943.0 examples/sec; 0.136 sec/batch)
2017-05-07 21:17:38.762368: step 30260, loss = 0.69 (939.0 examples/sec; 0.136 sec/batch)
2017-05-07 21:17:40.151869: step 30270, loss = 0.77 (921.2 examples/sec; 0.139 sec/batch)
2017-05-07 21:17:41.532332: step 30280, loss = 0.87 (927.2 examples/sec; 0.138 sec/batch)
2017-05-07 21:17:42.923863: step 30290, loss = 0.82 (919.9 examples/sec; 0.139 sec/batch)
2017-05-07 21:17:44.404097: step 30300, loss = 1.00 (864.7 examples/sec; 0.148 sec/batch)
2017-05-07 21:17:45.712597: step 30310, loss = 0.96 (978.2 examples/sec; 0.131 sec/batch)
2017-05-07 21:17:47.087785: step 30320, loss = 0.83 (930.8 examples/sec; 0.138 sec/batch)
2017-05-07 21:17:48.496853: step 30330, loss = 0.86 (908.4 examples/sec; 0.141 sec/batch)
2017-05-07 21:17:49.848610: step 30340, loss = 0.66 (946.9 examples/sec; 0.135 sec/batch)
2017-05-07 21:17:51.254487: step 30350, loss = 0.83 (910.5 examples/sec; 0.141 sec/batch)
2017-05-07 21:17:52.651072: step 30360, loss = 0.88 (916.5 examples/sec; 0.140 sec/batch)
2017-05-07 21:17:53.999574: step 30370, loss = 0.92 (949.2 examples/sec; 0.135 sec/batch)
2017-05-07 21:17:55.378783: step 30380, loss = 0.95 (928.1 examples/sec; 0.138 sec/batch)
2017-05-07 21:17:56.733670: step 30390, loss = 0.81 (944.7 examples/sec; 0.135 sec/batch)
2017-05-07 21:17:58.185573: step 30400, loss = 0.75 (881.6 examples/sec; 0.145 sec/batch)
2017-05-07 21:17:59.472622: step 30410, loss = 0.66 (994.5 examples/sec; 0.129 sec/batch)
2017-05-07 21:18:00.839415: step 30420, loss = 0.96 (936.5 examples/sec; 0.137 sec/batch)
2017-05-07 21:18:02.208362: step 30430, loss = 0.79E tensorflow/core/util/events_writer.cc:162] The events file /tmp/cifar10_train/events.out.tfevents.1494202341.GHC33.GHC.ANDREW.CMU.EDU has disappeared.
E tensorflow/core/util/events_writer.cc:131] Failed to flush 621 events to /tmp/cifar10_train/events.out.tfevents.1494202341.GHC33.GHC.ANDREW.CMU.EDU
 (935.0 examples/sec; 0.137 sec/batch)
2017-05-07 21:18:03.569520: step 30440, loss = 1.14 (940.4 examples/sec; 0.136 sec/batch)
2017-05-07 21:18:04.964184: step 30450, loss = 0.83 (917.8 examples/sec; 0.139 sec/batch)
2017-05-07 21:18:06.334540: step 30460, loss = 0.87 (934.1 examples/sec; 0.137 sec/batch)
2017-05-07 21:18:07.751600: step 30470, loss = 0.95 (903.3 examples/sec; 0.142 sec/batch)
2017-05-07 21:18:09.124806: step 30480, loss = 0.85 (932.1 examples/sec; 0.137 sec/batch)
2017-05-07 21:18:10.509293: step 30490, loss = 0.71 (924.5 examples/sec; 0.138 sec/batch)
2017-05-07 21:18:11.975527: step 30500, loss = 0.89 (873.0 examples/sec; 0.147 sec/batch)
2017-05-07 21:18:13.294043: step 30510, loss = 0.88 (970.8 examples/sec; 0.132 sec/batch)
2017-05-07 21:18:14.672182: step 30520, loss = 0.68 (928.8 examples/sec; 0.138 sec/batch)
2017-05-07 21:18:16.052791: step 30530, loss = 0.74 (927.1 examples/sec; 0.138 sec/batch)
2017-05-07 21:18:17.445381: step 30540, loss = 0.79 (919.1 examples/sec; 0.139 sec/batch)
2017-05-07 21:18:18.805156: step 30550, loss = 0.86 (941.3 examples/sec; 0.136 sec/batch)
2017-05-07 21:18:20.176799: step 30560, loss = 0.78 (933.2 examples/sec; 0.137 sec/batch)
2017-05-07 21:18:21.561908: step 30570, loss = 0.69 (924.1 examples/sec; 0.139 sec/batch)
2017-05-07 21:18:22.930538: step 30580, loss = 0.83 (935.2 examples/sec; 0.137 sec/batch)
2017-05-07 21:18:24.297090: step 30590, loss = 0.82 (936.7 examples/sec; 0.137 sec/batch)
2017-05-07 21:18:25.765860: step 30600, loss = 0.58 (871.5 examples/sec; 0.147 sec/batch)
2017-05-07 21:18:27.081036: step 30610, loss = 0.76 (973.3 examples/sec; 0.132 sec/batch)
2017-05-07 21:18:28.460472: step 30620, loss = 0.87 (927.9 examples/sec; 0.138 sec/batch)
2017-05-07 21:18:29.843720: step 30630, loss = 0.69 (925.4 examples/sec; 0.138 sec/batch)
2017-05-07 21:18:31.226890: step 30640, loss = 0.93 (925.4 examples/sec; 0.138 sec/batch)
2017-05-07 21:18:32.637924: step 30650, loss = 0.72 (907.1 examples/sec; 0.141 sec/batch)
2017-05-07 21:18:33.991454: step 30660, loss = 0.97 (945.7 examples/sec; 0.135 sec/batch)
2017-05-07 21:18:35.361286: step 30670, loss = 0.98 (934.4 examples/sec; 0.137 sec/batch)
2017-05-07 21:18:36.741730: step 30680, loss = 1.05 (927.2 examples/sec; 0.138 sec/batch)
2017-05-07 21:18:38.154678: step 30690, loss = 0.94 (905.9 examples/sec; 0.141 sec/batch)
2017-05-07 21:18:39.640159: step 30700, loss = 0.87 (861.7 examples/sec; 0.149 sec/batch)
2017-05-07 21:18:40.920226: step 30710, loss = 0.78 (1000.0 examples/sec; 0.128 sec/batch)
2017-05-07 21:18:42.303940: step 30720, loss = 0.79 (925.0 examples/sec; 0.138 sec/batch)
2017-05-07 21:18:43.697204: step 30730, loss = 0.90 (918.7 examples/sec; 0.139 sec/batch)
2017-05-07 21:18:45.052333: step 30740, loss = 0.85 (944.6 examples/sec; 0.136 sec/batch)
2017-05-07 21:18:46.453305: step 30750, loss = 0.76 (913.7 examples/sec; 0.140 sec/batch)
2017-05-07 21:18:47.846303: step 30760, loss = 0.69 (918.9 examples/sec; 0.139 sec/batch)
2017-05-07 21:18:49.265695: step 30770, loss = 0.83 (901.8 examples/sec; 0.142 sec/batch)
2017-05-07 21:18:50.648105: step 30780, loss = 0.78 (925.9 examples/sec; 0.138 sec/batch)
2017-05-07 21:18:52.027139: step 30790, loss = 0.87 (928.2 examples/sec; 0.138 sec/batch)
2017-05-07 21:18:53.493136: step 30800, loss = 0.95 (873.1 examples/sec; 0.147 sec/batch)
2017-05-07 21:18:54.802153: step 30810, loss = 0.80 (977.8 examples/sec; 0.131 sec/batch)
2017-05-07 21:18:56.145185: step 30820, loss = 0.87 (953.1 examples/sec; 0.134 sec/batch)
2017-05-07 21:18:57.505482: step 30830, loss = 0.78 (941.0 examples/sec; 0.136 sec/batch)
2017-05-07 21:18:58.874782: step 30840, loss = 0.84 (934.8 examples/sec; 0.137 sec/batch)
2017-05-07 21:19:00.241233: step 30850, loss = 0.77 (936.7 examples/sec; 0.137 sec/batch)
2017-05-07 21:19:01.596448: step 30860, loss = 0.80 (944.5 examples/sec; 0.136 sec/batch)
2017-05-07 21:19:02.974802: step 30870, loss = 0.94 (928.7 examples/sec; 0.138 sec/batch)
2017-05-07 21:19:04.343498: step 30880, loss = 0.81 (935.2 examples/sec; 0.137 sec/batch)
2017-05-07 21:19:05.694852: step 30890, loss = 0.71 (947.2 examples/sec; 0.135 sec/batch)
2017-05-07 21:19:07.159021: step 30900, loss = 0.95 (874.2 examples/sec; 0.146 sec/batch)
2017-05-07 21:19:08.428867: step 30910, loss = 0.92 (1008.0 examples/sec; 0.127 sec/batch)
2017-05-07 21:19:09.800184: step 30920, loss = 0.84 (933.4 examples/sec; 0.137 sec/batch)
2017-05-07 21:19:11.196719: step 30930, loss = 1.05 (916.6 examples/sec; 0.140 sec/batch)
2017-05-07 21:19:12.555996: step 30940, loss = 0.78 (941.7 examples/sec; 0.136 sec/batch)
2017-05-07 21:19:13.957411: step 30950, loss = 1.09 (913.3 examples/sec; 0.140 sec/batch)
2017-05-07 21:19:15.355427: step 30960, loss = 0.82 (915.6 examples/sec; 0.140 sec/batch)
2017-05-07 21:19:16.740525: step 30970, loss = 0.85 (924.1 examples/sec; 0.139 sec/batch)
2017-05-07 21:19:18.116188: step 30980, loss = 0.88 (930.5 examples/sec; 0.138 sec/batch)
2017-05-07 21:19:19.478611: step 30990, loss = 0.76 (939.5 examples/sec; 0.136 sec/batch)
2017-05-07 21:19:20.963461: step 31000, loss = 0.92 (862.0 examples/sec; 0.148 sec/batch)
2017-05-07 21:19:22.236353: step 31010, loss = 0.85 (1005.6 examples/sec; 0.127 sec/batch)
2017-05-07 21:19:23.606300: step 31020, loss = 0.95 (934.3 examples/sec; 0.137 sec/batch)
2017-05-07 21:19:25.033845: step 31030, loss = 0.87 (896.6 examples/sec; 0.143 sec/batch)
2017-05-07 21:19:26.413331: step 31040, loss = 0.62 (927.9 examples/sec; 0.138 sec/batch)
2017-05-07 21:19:27.786988: step 31050, loss = 0.81 (931.8 examples/sec; 0.137 sec/batch)
2017-05-07 21:19:29.169518: step 31060, loss = 0.71 (925.8 examples/sec; 0.138 sec/batch)
2017-05-07 21:19:30.545498: step 31070, loss = 0.86 (930.2 examples/sec; 0.138 sec/batch)
2017-05-07 21:19:31.898612: step 31080, loss = 0.75 (946.0 examples/sec; 0.135 sec/batch)
2017-05-07 21:19:33.259669: step 31090, loss = 0.69 (940.4 examples/sec; 0.136 sec/batch)
2017-05-07 21:19:34.759045: step 31100, loss = 0.81 (853.7 examples/sec; 0.150 sec/batch)
2017-05-07 21:19:36.007786: step 31110, loss = 0.81 (1025.0 examples/sec; 0.125 sec/batch)
2017-05-07 21:19:37.357619: step 31120, loss = 0.78 (948.3 examples/sec; 0.135 sec/batch)
2017-05-07 21:19:38.736755: step 31130, loss = 0.96 (928.1 examples/sec; 0.138 sec/batch)
2017-05-07 21:19:40.138625: step 31140, loss = 0.85 (913.1 examples/sec; 0.140 sec/batch)
2017-05-07 21:19:41.520928: step 31150, loss = 0.75 (926.0 examples/sec; 0.138 sec/batch)
2017-05-07 21:19:42.895230: step 31160, loss = 1.27 (931.4 examples/sec; 0.137 sec/batch)
2017-05-07 21:19:44.295668: step 31170, loss = 1.06 (914.0 examples/sec; 0.140 sec/batch)
2017-05-07 21:19:45.655278: step 31180, loss = 0.81 (941.5 examples/sec; 0.136 sec/batch)
2017-05-07 21:19:47.010811: step 31190, loss = 0.87 (944.3 examples/sec; 0.136 sec/batch)
2017-05-07 21:19:48.492402: step 31200, loss = 0.87 (863.9 examples/sec; 0.148 sec/batch)
2017-05-07 21:19:49.783009: step 31210, loss = 0.68 (991.8 examples/sec; 0.129 sec/batch)
2017-05-07 21:19:51.165547: step 31220, loss = 0.75 (925.8 examples/sec; 0.138 sec/batch)
2017-05-07 21:19:52.556389: step 31230, loss = 0.76 (920.3 examples/sec; 0.139 sec/batch)
2017-05-07 21:19:53.936459: step 31240, loss = 0.97 (927.5 examples/sec; 0.138 sec/batch)
2017-05-07 21:19:55.302701: step 31250, loss = 0.82 (936.9 examples/sec; 0.137 sec/batch)
2017-05-07 21:19:56.671627: step 31260, loss = 0.88 (935.0 examples/sec; 0.137 sec/batch)
2017-05-07 21:19:58.026665: step 31270, loss = 0.79 (944.6 examples/sec; 0.136 sec/batch)
2017-05-07 21:19:59.367308: step 31280, loss = 0.76 (954.8 examples/sec; 0.134 sec/batch)
2017-05-07 21:20:00.725909: step 31290, loss = 0.69 (942.1 examples/sec; 0.136 sec/batch)
2017-05-07 21:20:02.190134: step 31300, loss = 0.85 (874.2 examples/sec; 0.146 sec/batch)
2017-05-07 21:20:03.458056: step 31310, loss = 0.65 (1009.5 examples/sec; 0.127 sec/batch)
2017-05-07 21:20:04.816132: step 31320, loss = 0.71 (942.5 examples/sec; 0.136 sec/batch)
2017-05-07 21:20:06.174266: step 31330, loss = 0.74 (942.5 examples/sec; 0.136 sec/batch)
2017-05-07 21:20:07.601528: step 31340, loss = 0E tensorflow/core/util/events_writer.cc:162] The events file /tmp/cifar10_train/events.out.tfevents.1494202341.GHC33.GHC.ANDREW.CMU.EDU has disappeared.
E tensorflow/core/util/events_writer.cc:131] Failed to flush 639 events to /tmp/cifar10_train/events.out.tfevents.1494202341.GHC33.GHC.ANDREW.CMU.EDU
.95 (896.8 examples/sec; 0.143 sec/batch)
2017-05-07 21:20:08.966192: step 31350, loss = 0.76 (938.0 examples/sec; 0.136 sec/batch)
2017-05-07 21:20:10.346396: step 31360, loss = 1.07 (927.4 examples/sec; 0.138 sec/batch)
2017-05-07 21:20:11.723509: step 31370, loss = 0.81 (929.5 examples/sec; 0.138 sec/batch)
2017-05-07 21:20:13.086323: step 31380, loss = 0.80 (939.2 examples/sec; 0.136 sec/batch)
2017-05-07 21:20:14.448408: step 31390, loss = 0.83 (939.7 examples/sec; 0.136 sec/batch)
2017-05-07 21:20:15.897746: step 31400, loss = 0.87 (883.2 examples/sec; 0.145 sec/batch)
2017-05-07 21:20:17.187512: step 31410, loss = 0.86 (992.4 examples/sec; 0.129 sec/batch)
2017-05-07 21:20:18.587027: step 31420, loss = 0.73 (914.6 examples/sec; 0.140 sec/batch)
2017-05-07 21:20:19.954076: step 31430, loss = 0.82 (936.3 examples/sec; 0.137 sec/batch)
2017-05-07 21:20:21.349029: step 31440, loss = 0.90 (917.6 examples/sec; 0.139 sec/batch)
2017-05-07 21:20:22.717722: step 31450, loss = 0.79 (935.2 examples/sec; 0.137 sec/batch)
2017-05-07 21:20:24.112813: step 31460, loss = 1.06 (917.5 examples/sec; 0.140 sec/batch)
2017-05-07 21:20:25.481907: step 31470, loss = 0.77 (934.9 examples/sec; 0.137 sec/batch)
2017-05-07 21:20:26.916567: step 31480, loss = 0.86 (892.2 examples/sec; 0.143 sec/batch)
2017-05-07 21:20:28.304218: step 31490, loss = 0.86 (922.4 examples/sec; 0.139 sec/batch)
2017-05-07 21:20:29.772627: step 31500, loss = 0.94 (871.7 examples/sec; 0.147 sec/batch)
2017-05-07 21:20:31.067493: step 31510, loss = 0.88 (988.5 examples/sec; 0.129 sec/batch)
2017-05-07 21:20:32.416126: step 31520, loss = 0.72 (949.1 examples/sec; 0.135 sec/batch)
2017-05-07 21:20:33.776696: step 31530, loss = 0.99 (940.8 examples/sec; 0.136 sec/batch)
2017-05-07 21:20:35.169392: step 31540, loss = 0.85 (919.1 examples/sec; 0.139 sec/batch)
2017-05-07 21:20:36.541488: step 31550, loss = 0.86 (932.9 examples/sec; 0.137 sec/batch)
2017-05-07 21:20:37.934938: step 31560, loss = 0.80 (918.6 examples/sec; 0.139 sec/batch)
2017-05-07 21:20:39.328804: step 31570, loss = 0.79 (918.3 examples/sec; 0.139 sec/batch)
2017-05-07 21:20:40.693915: step 31580, loss = 0.81 (937.6 examples/sec; 0.137 sec/batch)
2017-05-07 21:20:42.079274: step 31590, loss = 0.88 (923.9 examples/sec; 0.139 sec/batch)
2017-05-07 21:20:43.548110: step 31600, loss = 0.87 (871.4 examples/sec; 0.147 sec/batch)
2017-05-07 21:20:44.860425: step 31610, loss = 0.71 (975.4 examples/sec; 0.131 sec/batch)
2017-05-07 21:20:46.242191: step 31620, loss = 0.81 (926.3 examples/sec; 0.138 sec/batch)
2017-05-07 21:20:47.623226: step 31630, loss = 0.81 (926.8 examples/sec; 0.138 sec/batch)
2017-05-07 21:20:48.974323: step 31640, loss = 1.10 (947.4 examples/sec; 0.135 sec/batch)
2017-05-07 21:20:50.379851: step 31650, loss = 0.93 (910.7 examples/sec; 0.141 sec/batch)
2017-05-07 21:20:51.781216: step 31660, loss = 0.84 (913.4 examples/sec; 0.140 sec/batch)
2017-05-07 21:20:53.150196: step 31670, loss = 1.03 (935.0 examples/sec; 0.137 sec/batch)
2017-05-07 21:20:54.511873: step 31680, loss = 0.90 (940.0 examples/sec; 0.136 sec/batch)
2017-05-07 21:20:55.929518: step 31690, loss = 0.84 (902.9 examples/sec; 0.142 sec/batch)
2017-05-07 21:20:57.415919: step 31700, loss = 0.75 (861.1 examples/sec; 0.149 sec/batch)
2017-05-07 21:20:58.706301: step 31710, loss = 0.80 (991.9 examples/sec; 0.129 sec/batch)
2017-05-07 21:21:00.101803: step 31720, loss = 0.78 (917.2 examples/sec; 0.140 sec/batch)
2017-05-07 21:21:01.456833: step 31730, loss = 0.85 (944.6 examples/sec; 0.136 sec/batch)
2017-05-07 21:21:02.813435: step 31740, loss = 0.79 (943.5 examples/sec; 0.136 sec/batch)
2017-05-07 21:21:04.194856: step 31750, loss = 0.96 (926.6 examples/sec; 0.138 sec/batch)
2017-05-07 21:21:05.576736: step 31760, loss = 0.86 (926.3 examples/sec; 0.138 sec/batch)
2017-05-07 21:21:06.943304: step 31770, loss = 0.81 (936.7 examples/sec; 0.137 sec/batch)
