Filling queue with 20000 CIFAR images before starting to train. This will take a few minutes.
Received variable values from ps
Connected to both PSs
2017-05-09 20:59:39.850280: step 0, loss = 4.68 (92.9 examples/sec; 1.377 sec/batch)
2017-05-09 22:04:28.997505: step 29810, loss = 0.86 (1084.1 examples/sec; 0.118 sec/batch)
2017-05-09 22:04:30.311547: step 29820, loss = 0.79 (974.1 examples/sec; 0.131 sec/batch)
2017-05-09 22:04:31.602081: step 29830, loss = 0.90 (991.8 examples/sec; 0.129 sec/batch)
2017-05-09 22:04:32.903282: step 29840, loss = 0.73 (983.7 examples/sec; 0.130 sec/batch)
2017-05-09 22:04:34.180418: step 29850, loss = 0.80 (1002.2 examples/sec; 0.128 sec/batch)
2017-05-09 22:04:35.484586: step 29860, loss = 0.87 (981.5 examples/sec; 0.130 sec/batch)
2017-05-09 22:04:36.765334: step 29870, loss = 0.90 (999.4 examples/sec; 0.128 sec/batch)
2017-05-09 22:04:38.063287: step 29880, loss = 0.88 (986.2 examples/sec; 0.130 sec/batch)
2017-05-09 22:04:39.362348: step 29890, loss = 1.01 (985.3 examples/sec; 0.130 sec/batch)
2017-05-09 22:04:40.754876: step 29900, loss = 0.98 (919.2 examples/sec; 0.139 sec/batch)
2017-05-09 22:04:41.959421: step 29910, loss = 0.58 (1062.6 examples/sec; 0.120 sec/batch)
2017-05-09 22:04:43.281780: step 29920, loss = 0.74 (968.0 examples/sec; 0.132 sec/batch)
2017-05-09 22:04:44.538112: step 29930, loss = 0.88 (1018.8 examples/sec; 0.126 sec/batch)
2017-05-09 22:04:45.834082: step 29940, loss = 0.80 (987.7 examples/sec; 0.130 sec/batch)
2017-05-09 22:04:47.139776: step 29950, loss = 0.77 (980.3 examples/sec; 0.131 sec/batch)
2017-05-09 22:04:48.446635: step 29960, loss = 0.93 (979.4 examples/sec; 0.131 sec/batch)
2017-05-09 22:04:49.720402: step 29970, loss = 0.69 (1004.9 examples/sec; 0.127 sec/batch)
2017-05-09 22:04:51.015414: step 29980, loss = 0.80 (988.4 examples/sec; 0.130 sec/batch)
2017-05-09 22:04:52.304563: step 29990, loss = 0.73 (992.9 examples/sec; 0.129 sec/batch)
2017-05-09 22:04:53.718426: step 30000, loss = 0.86 (905.3 examples/sec; 0.141 sec/batch)
2017-05-09 22:04:54.911655: step 30010, loss = 1.01 (1072.7 examples/sec; 0.119 sec/batch)
2017-05-09 22:04:56.193670: step 30020, loss = 0.77 (998.4 examples/sec; 0.128 sec/batch)
2017-05-09 22:04:57.519324: step 30030, loss = 0.83 (965.6 examples/sec; 0.133 sec/batch)
2017-05-09 22:04:58.813524: step 30040, loss = 0.84 (989.0 examples/sec; 0.129 sec/batch)
2017-05-09 22:05:00.109288: step 30050, loss = 0.83 (987.8 examples/sec; 0.130 sec/batch)
2017-05-09 22:05:01.386548: step 30060, loss = 0.67 (1002.1 examples/sec; 0.128 sec/batch)
2017-05-09 22:05:02.666385: step 30070, loss = 0.77 (1000.1 examples/sec; 0.128 sec/batch)
2017-05-09 22:05:03.936155: step 30080, loss = 0.78 (1008.1 examples/sec; 0.127 sec/batch)
2017-05-09 22:05:05.215629: step 30090, loss = 0.94 (1000.4 examples/sec; 0.128 sec/batch)
2017-05-09 22:05:06.640226: step 30100, loss = 0.86 (898.5 examples/sec; 0.142 sec/batch)
2017-05-09 22:05:07.799758: step 30110, loss = 0.71 (1103.9 examples/sec; 0.116 sec/batch)
2017-05-09 22:05:09.093783: step 30120, loss = 0.66 (989.2 examples/sec; 0.129 sec/batch)
2017-05-09 22:05:10.371859: step 30130, loss = 0.80 (1001.5 examples/sec; 0.128 sec/batch)
2017-05-09 22:05:11.661964: step 30140, loss = 0.82 (992.2 examples/sec; 0.129 sec/batch)
2017-05-09 22:05:12.942791: step 30150, loss = 0.88 (999.4 examples/sec; 0.128 sec/batch)
2017-05-09 22:05:14.236940: step 30160, loss = 0.77 (989.1 examples/sec; 0.129 sec/batch)
2017-05-09 22:05:15.536383: step 30170, loss = 0.87 (985.0 examples/sec; 0.130 sec/batch)
2017-05-09 22:05:16.870877: step 30180, loss = 0.82 (959.2 examples/sec; 0.133 sec/batch)
2017-05-09 22:05:18.202517: step 30190, loss = 0.87 (961.2 examples/sec; 0.133 sec/batch)
2017-05-09 22:05:19.577826: step 30200, loss = 0.80 (930.7 examples/sec; 0.138 sec/batch)
2017-05-09 22:05:20.801392: step 30210, loss = 0.86 (1046.1 examples/sec; 0.122 sec/batch)
2017-05-09 22:05:22.117686: step 30220, loss = 0.82 (972.4 examples/sec; 0.132 sec/batch)
2017-05-09 22:05:23.423026: step 30230, loss = 0.71 (980.6 examples/sec; 0.131 sec/batch)
2017-05-09 22:05:24.696360: step 30240, loss = 0.74 (1005.2 examples/sec; 0.127 sec/batch)
2017-05-09 22:05:25.984433: step 30250, loss = 0.86 (993.7 examples/sec; 0.129 sec/batch)
2017-05-09 22:05:27.259888: step 30260, loss = 0.76 (1003.6 examples/sec; 0.128 sec/batch)
2017-05-09 22:05:28.544036: step 30270, loss = 0.63 (996.8 examples/sec; 0.128 sec/batch)
2017-05-09 22:05:29.821808: step 30280, loss = 0.89 (1001.7 examples/sec; 0.128 sec/batch)
2017-05-09 22:05:31.111147: step 30290, loss = 0.93 (992.8 examples/sec; 0.129 sec/batch)
2017-05-09 22:05:32.522233: step 30300, loss = 0.90 (907.1 examples/sec; 0.141 sec/batch)
2017-05-09 22:05:33.656330: step 30310, loss = 0.80 (1128.6 examples/sec; 0.113 sec/batch)
2017-05-09 22:05:34.964310: step 30320, loss = 0.82 (978.6 examples/sec; 0.131 sec/batch)
2017-05-09 22:05:36.274189: step 30330, loss = 0.85 (977.2 examples/sec; 0.131 sec/batch)
2017-05-09 22:05:37.567698: step 30340, loss = 0.77 (989.6 examples/sec; 0.129 sec/batch)
2017-05-09 22:05:38.880035: step 30350, loss = 0.94 (975.4 examples/sec; 0.131 sec/batch)
2017-05-09 22:05:40.177099: step 30360, loss = 0.89 (986.8 examples/sec; 0.130 sec/batch)
2017-05-09 22:05:41.471920: step 30370, loss = 0.78 (988.6 examples/sec; 0.129 sec/batch)
2017-05-09 22:05:42.770186: step 30380, loss = 0.88 (985.9 examples/sec; 0.130 sec/batch)
2017-05-09 22:05:44.067311: step 30390, loss = 0.81 (986.8 examples/sec; 0.130 sec/batch)
2017-05-09 22:05:45.479916: step 30400, loss = 0.99 (906.1 examples/sec; 0.141 sec/batch)
2017-05-09 22:05:46.699389: step 30410, loss = 0.90 (1049.6 examples/sec; 0.122 sec/batch)
2017-05-09 22:05:48.001091: step 30420, loss = 0.92 (983.3 examples/sec; 0.130 sec/batch)
2017-05-09 22:05:49.290205: step 30430, loss = 0.90 (992.9 examples/sec; 0.129 sec/batch)
2017-05-09 22:05:50.580711: step 30440, loss = 0.77 (991.9 examples/sec; 0.129 sec/batch)
2017-05-09 22:05:51.854799: step 30450, loss = 0.78 (1004.6 examples/sec; 0.127 sec/batch)
2017-05-09 22:05:53.139335: step 30460, loss = 0.78 (996.5 examples/sec; 0.128 sec/batch)
2017-05-09 22:05:54.430952: step 30470, loss = 0.96 (991.0 examples/sec; 0.129 sec/batch)
2017-05-09 22:05:55.719585: step 30480, loss = 0.67 (993.3 examples/sec; 0.129 sec/batch)
2017-05-09 22:05:57.012137: step 30490, loss = 0.55 (990.3 examples/sec; 0.129 sec/batch)
2017-05-09 22:05:58.412462: step 30500, loss = 0.79 (914.1 examples/sec; 0.140 sec/batch)
2017-05-09 22:05:59.631305: step 30510, loss = 0.92 (1050.2 examples/sec; 0.122 sec/batch)
2017-05-09 22:06:00.920305: step 30520, loss = 0.81 (993.0 examples/sec; 0.129 seE tensorflow/core/util/events_writer.cc:162] The events file /tmp/cifar10_train/events.out.tfevents.1494377966.GHC44.GHC.ANDREW.CMU.EDU has disappeared.
E tensorflow/core/util/events_writer.cc:131] Failed to flush 625 events to /tmp/cifar10_train/events.out.tfevents.1494377966.GHC44.GHC.ANDREW.CMU.EDU
c/batch)
2017-05-09 22:06:02.200720: step 30530, loss = 0.83 (999.7 examples/sec; 0.128 sec/batch)
2017-05-09 22:06:03.481598: step 30540, loss = 0.95 (999.3 examples/sec; 0.128 sec/batch)
2017-05-09 22:06:04.770737: step 30550, loss = 0.98 (992.9 examples/sec; 0.129 sec/batch)
2017-05-09 22:06:06.069523: step 30560, loss = 0.78 (985.5 examples/sec; 0.130 sec/batch)
2017-05-09 22:06:07.344638: step 30570, loss = 0.82 (1003.8 examples/sec; 0.128 sec/batch)
2017-05-09 22:06:08.609138: step 30580, loss = 0.70 (1012.3 examples/sec; 0.126 sec/batch)
2017-05-09 22:06:09.915313: step 30590, loss = 0.78 (980.0 examples/sec; 0.131 sec/batch)
2017-05-09 22:06:11.298777: step 30600, loss = 0.79 (925.2 examples/sec; 0.138 sec/batch)
2017-05-09 22:06:12.530180: step 30610, loss = 0.70 (1039.5 examples/sec; 0.123 sec/batch)
2017-05-09 22:06:13.827059: step 30620, loss = 0.96 (987.0 examples/sec; 0.130 sec/batch)
2017-05-09 22:06:15.114431: step 30630, loss = 0.80 (994.3 examples/sec; 0.129 sec/batch)
2017-05-09 22:06:16.420586: step 30640, loss = 0.74 (980.0 examples/sec; 0.131 sec/batch)
2017-05-09 22:06:17.714066: step 30650, loss = 0.78 (989.6 examples/sec; 0.129 sec/batch)
2017-05-09 22:06:18.988683: step 30660, loss = 0.92 (1004.2 examples/sec; 0.127 sec/batch)
2017-05-09 22:06:20.277493: step 30670, loss = 0.94 (993.2 examples/sec; 0.129 sec/batch)
2017-05-09 22:06:21.588946: step 30680, loss = 0.77 (976.0 examples/sec; 0.131 sec/batch)
2017-05-09 22:06:22.907861: step 30690, loss = 0.73 (970.5 examples/sec; 0.132 sec/batch)
2017-05-09 22:06:24.274072: step 30700, loss = 0.88 (936.9 examples/sec; 0.137 sec/batch)
2017-05-09 22:06:25.481693: step 30710, loss = 0.85 (1059.9 examples/sec; 0.121 sec/batch)
2017-05-09 22:06:26.776573: step 30720, loss = 0.74 (988.5 examples/sec; 0.129 sec/batch)
2017-05-09 22:06:28.077122: step 30730, loss = 0.74 (984.2 examples/sec; 0.130 sec/batch)
2017-05-09 22:06:29.360514: step 30740, loss = 0.61 (997.4 examples/sec; 0.128 sec/batch)
2017-05-09 22:06:30.682152: step 30750, loss = 0.81 (968.5 examples/sec; 0.132 sec/batch)
2017-05-09 22:06:31.959264: step 30760, loss = 0.78 (1002.3 examples/sec; 0.128 sec/batch)
2017-05-09 22:06:33.253368: step 30770, loss = 0.83 (989.1 examples/sec; 0.129 sec/batch)
2017-05-09 22:06:34.546314: step 30780, loss = 0.88 (990.0 examples/sec; 0.129 sec/batch)
2017-05-09 22:06:35.833996: step 30790, loss = 0.65 (994.0 examples/sec; 0.129 sec/batch)
2017-05-09 22:06:37.208580: step 30800, loss = 0.79 (931.2 examples/sec; 0.137 sec/batch)
2017-05-09 22:06:38.405905: step 30810, loss = 0.71 (1069.0 examples/sec; 0.120 sec/batch)
2017-05-09 22:06:39.696878: step 30820, loss = 0.81 (991.5 examples/sec; 0.129 sec/batch)
2017-05-09 22:06:41.015128: step 30830, loss = 0.81 (971.0 examples/sec; 0.132 sec/batch)
2017-05-09 22:06:42.284436: step 30840, loss = 0.81 (1008.4 examples/sec; 0.127 sec/batch)
2017-05-09 22:06:43.609675: step 30850, loss = 0.75 (965.9 examples/sec; 0.133 sec/batch)
2017-05-09 22:06:44.878542: step 30860, loss = 0.71 (1008.8 examples/sec; 0.127 sec/batch)
2017-05-09 22:06:46.162418: step 30870, loss = 0.84 (997.0 examples/sec; 0.128 sec/batch)
2017-05-09 22:06:47.468522: step 30880, loss = 0.81 (980.0 examples/sec; 0.131 sec/batch)
2017-05-09 22:06:48.736122: step 30890, loss = 0.79 (1009.8 examples/sec; 0.127 sec/batch)
2017-05-09 22:06:50.122039: step 30900, loss = 0.77 (923.6 examples/sec; 0.139 sec/batch)
2017-05-09 22:06:51.306823: step 30910, loss = 0.73 (1080.4 examples/sec; 0.118 sec/batch)
2017-05-09 22:06:52.592551: step 30920, loss = 0.76 (995.5 examples/sec; 0.129 sec/batch)
2017-05-09 22:06:53.876221: step 30930, loss = 0.82 (997.1 examples/sec; 0.128 sec/batch)
2017-05-09 22:06:55.170827: step 30940, loss = 0.93 (988.7 examples/sec; 0.129 sec/batch)
2017-05-09 22:06:56.448884: step 30950, loss = 0.76 (1001.5 examples/sec; 0.128 sec/batch)
2017-05-09 22:06:57.722184: step 30960, loss = 0.82 (1005.3 examples/sec; 0.127 sec/batch)
2017-05-09 22:06:58.995085: step 30970, loss = 0.77 (1005.6 examples/sec; 0.127 sec/batch)
2017-05-09 22:07:00.299318: step 30980, loss = 0.99 (981.4 examples/sec; 0.130 sec/batch)
2017-05-09 22:07:01.577767: step 30990, loss = 0.75 (1001.2 examples/sec; 0.128 sec/batch)
2017-05-09 22:07:02.971313: step 31000, loss = 0.95 (918.5 examples/sec; 0.139 sec/batch)
2017-05-09 22:07:04.162997: step 31010, loss = 1.00 (1074.1 examples/sec; 0.119 sec/batch)
2017-05-09 22:07:05.461530: step 31020, loss = 0.96 (985.7 examples/sec; 0.130 sec/batch)
2017-05-09 22:07:06.752220: step 31030, loss = 0.97 (991.7 examples/sec; 0.129 sec/batch)
2017-05-09 22:07:08.033637: step 31040, loss = 0.89 (998.9 examples/sec; 0.128 sec/batch)
2017-05-09 22:07:09.335326: step 31050, loss = 0.61 (983.3 examples/sec; 0.130 sec/batch)
2017-05-09 22:07:10.618931: step 31060, loss = 1.06 (997.2 examples/sec; 0.128 sec/batch)
2017-05-09 22:07:11.923027: step 31070, loss = 0.79 (981.5 examples/sec; 0.130 sec/batch)
2017-05-09 22:07:13.246792: step 31080, loss = 0.84 (966.9 examples/sec; 0.132 sec/batch)
2017-05-09 22:07:14.538056: step 31090, loss = 0.81 (991.3 examples/sec; 0.129 sec/batch)
2017-05-09 22:07:15.941403: step 31100, loss = 0.71 (912.1 examples/sec; 0.140 sec/batch)
2017-05-09 22:07:17.120322: step 31110, loss = 0.72 (1085.7 examples/sec; 0.118 sec/batch)
2017-05-09 22:07:18.416902: step 31120, loss = 0.81 (987.2 examples/sec; 0.130 sec/batch)
2017-05-09 22:07:19.715945: step 31130, loss = 0.74 (985.3 examples/sec; 0.130 sec/batch)
2017-05-09 22:07:21.039306: step 31140, loss = 0.89 (967.2 examples/sec; 0.132 sec/batch)
2017-05-09 22:07:22.368825: step 31150, loss = 0.91 (962.8 examples/sec; 0.133 sec/batch)
2017-05-09 22:07:23.676545: step 31160, loss = 1.04 (978.8 examples/sec; 0.131 sec/batch)
2017-05-09 22:07:24.987256: step 31170, loss = 0.80 (976.6 examples/sec; 0.131 sec/batch)
2017-05-09 22:07:26.292290: step 31180, loss = 0.96 (980.8 examples/sec; 0.131 sec/batch)
2017-05-09 22:07:27.602488: step 31190, loss = 0.77 (977.0 examples/sec; 0.131 sec/batch)
2017-05-09 22:07:29.004586: step 31200, loss = 0.95 (912.9 examples/sec; 0.140 sec/batch)
2017-05-09 22:07:30.204590: step 31210, loss = 0.85 (1066.7 examples/sec; 0.120 sec/batch)
2017-05-09 22:07:31.488272: step 31220, loss = 0.82 (997.1 examples/sec; 0.128 sec/batch)
2017-05-09 22:07:32.752627: step 31230, loss = 0.71 (1012.4 examples/sec; 0.126 sec/batch)
2017-05-09 22:07:34.054963: step 31240, loss = 0.82 (982.8 examples/sec; 0.130 sec/batch)
2017-05-09 22:07:35.348588: step 31250, loss = 0.85 (989.5 examples/sec; 0.129 sec/batch)
2017-05-09 22:07:36.659611: step 31260, loss = 0.78 (976.3 examples/sec; 0.131 sec/batch)
2017-05-09 22:07:37.956624: step 31270, loss = 0.84 (986.9 examples/sec; 0.130 sec/batch)
2017-05-09 22:07:39.274668: step 31280, loss = 0.79 (971.1 examples/sec; 0.132 sec/batch)
2017-05-09 22:07:40.561786: step 31290, loss = 0.98 (994.5 examples/sec; 0.129 sec/batch)
2017-05-09 22:07:41.961355: step 31300, loss = 0.94 (914.6 examples/sec; 0.140 sec/batch)
2017-05-09 22:07:43.146113: step 31310, loss = 0.92 (1080.4 examples/sec; 0.118 sec/batch)
2017-05-09 22:07:44.428578: step 31320, loss = 0.83 (998.1 examples/sec; 0.128 sec/batch)
2017-05-09 22:07:45.718280: step 31330, loss = 0.73 (992.5 examples/sec; 0.129 sec/batch)
2017-05-09 22:07:47.021936: step 31340, loss = 0.91 (981.9 examples/sec; 0.130 sec/batch)
2017-05-09 22:07:48.335821: step 31350, loss = 0.74 (974.2 examples/sec; 0.131 sec/batch)
2017-05-09 22:07:49.648107: step 31360, loss = 0.74 (975.4 examples/sec; 0.131 sec/batch)
2017-05-09 22:07:50.929090: step 31370, loss = 0.74 (999.2 examples/sec; 0.128 sec/batch)
2017-05-09 22:07:52.240199: step 31380, loss = 0.88 (976.3 examples/sec; 0.131 sec/batch)
2017-05-09 22:07:53.523838: step 31390, loss = 0.81 (997.2 examples/sec; 0.128 sec/batch)
2017-05-09 22:07:54.892366: step 31400, loss = 0.96 (935.3 examples/sec; 0.137 sec/batch)
2017-05-09 22:07:56.106212: step 31410, loss = 0.76 (1054.5 examples/sec; 0.121 sec/batch)
2017-05-09 22:07:57.403992: step 31420, loss = 0.83 (986.3 examples/sec; 0.130 sec/batch)
2017-05-09 22:07:58.709358: step 31430, loss = 0.96 (980.6 exaE tensorflow/core/util/events_writer.cc:162] The events file /tmp/cifar10_train/events.out.tfevents.1494377966.GHC44.GHC.ANDREW.CMU.EDU has disappeared.
E tensorflow/core/util/events_writer.cc:131] Failed to flush 645 events to /tmp/cifar10_train/events.out.tfevents.1494377966.GHC44.GHC.ANDREW.CMU.EDU
mples/sec; 0.131 sec/batch)
2017-05-09 22:08:00.003148: step 31440, loss = 0.77 (989.3 examples/sec; 0.129 sec/batch)
2017-05-09 22:08:01.296028: step 31450, loss = 0.89 (990.0 examples/sec; 0.129 sec/batch)
2017-05-09 22:08:02.577922: step 31460, loss = 0.78 (998.5 examples/sec; 0.128 sec/batch)
2017-05-09 22:08:03.861128: step 31470, loss = 0.87 (997.5 examples/sec; 0.128 sec/batch)
2017-05-09 22:08:05.168065: step 31480, loss = 0.83 (979.4 examples/sec; 0.131 sec/batch)
2017-05-09 22:08:06.501904: step 31490, loss = 0.78 (959.6 examples/sec; 0.133 sec/batch)
2017-05-09 22:08:07.882557: step 31500, loss = 0.85 (927.1 examples/sec; 0.138 sec/batch)
2017-05-09 22:08:09.101704: step 31510, loss = 0.78 (1049.9 examples/sec; 0.122 sec/batch)
2017-05-09 22:08:10.364984: step 31520, loss = 0.88 (1013.2 examples/sec; 0.126 sec/batch)
2017-05-09 22:08:11.646967: step 31530, loss = 0.91 (998.4 examples/sec; 0.128 sec/batch)
2017-05-09 22:08:12.924741: step 31540, loss = 0.77 (1001.7 examples/sec; 0.128 sec/batch)
2017-05-09 22:08:14.256119: step 31550, loss = 0.94 (961.4 examples/sec; 0.133 sec/batch)
2017-05-09 22:08:15.563330: step 31560, loss = 0.82 (979.2 examples/sec; 0.131 sec/batch)
2017-05-09 22:08:16.856520: step 31570, loss = 0.80 (989.8 examples/sec; 0.129 sec/batch)
2017-05-09 22:08:18.150754: step 31580, loss = 0.79 (989.0 examples/sec; 0.129 sec/batch)
2017-05-09 22:08:19.432150: step 31590, loss = 0.77 (998.9 examples/sec; 0.128 sec/batch)
2017-05-09 22:08:20.806200: step 31600, loss = 0.69 (931.6 examples/sec; 0.137 sec/batch)
2017-05-09 22:08:22.012423: step 31610, loss = 0.78 (1061.2 examples/sec; 0.121 sec/batch)
2017-05-09 22:08:23.307730: step 31620, loss = 0.90 (988.2 examples/sec; 0.130 sec/batch)
2017-05-09 22:08:24.585877: step 31630, loss = 0.71 (1001.5 examples/sec; 0.128 sec/batch)
2017-05-09 22:08:25.883964: step 31640, loss = 0.73 (986.1 examples/sec; 0.130 sec/batch)
2017-05-09 22:08:27.150855: step 31650, loss = 0.90 (1010.3 examples/sec; 0.127 sec/batch)
2017-05-09 22:08:28.431611: step 31660, loss = 0.72 (999.4 examples/sec; 0.128 sec/batch)
2017-05-09 22:08:29.719375: step 31670, loss = 0.85 (994.0 examples/sec; 0.129 sec/batch)
2017-05-09 22:08:31.026177: step 31680, loss = 0.85 (979.5 examples/sec; 0.131 sec/batch)
2017-05-09 22:08:32.343419: step 31690, loss = 0.71 (971.7 examples/sec; 0.132 sec/batch)
2017-05-09 22:08:33.755737: step 31700, loss = 0.82 (906.3 examples/sec; 0.141 sec/batch)
2017-05-09 22:08:34.966875: step 31710, loss = 0.71 (1056.9 examples/sec; 0.121 sec/batch)
2017-05-09 22:08:36.275566: step 31720, loss = 0.78 (978.1 examples/sec; 0.131 sec/batch)
2017-05-09 22:08:37.573754: step 31730, loss = 0.97 (986.0 examples/sec; 0.130 sec/batch)
2017-05-09 22:08:38.874048: step 31740, loss = 0.75 (984.4 examples/sec; 0.130 sec/batch)
2017-05-09 22:08:40.192722: step 31750, loss = 1.02 (970.7 examples/sec; 0.132 sec/batch)
2017-05-09 22:08:41.479229: step 31760, loss = 0.92 (994.9 examples/sec; 0.129 sec/batch)
2017-05-09 22:08:42.772216: step 31770, loss = 0.71 (990.0 examples/sec; 0.129 sec/batch)
2017-05-09 22:08:44.105398: step 31780, loss = 0.87 (960.1 examples/sec; 0.133 sec/batch)
2017-05-09 22:08:45.407762: step 31790, loss = 1.04 (982.8 examples/sec; 0.130 sec/batch)
2017-05-09 22:08:46.786695: step 31800, loss = 0.99 (928.3 examples/sec; 0.138 sec/batch)
2017-05-09 22:08:47.972533: step 31810, loss = 0.84 (1079.4 examples/sec; 0.119 sec/batch)
2017-05-09 22:08:49.252986: step 31820, loss = 0.86 (999.7 examples/sec; 0.128 sec/batch)
2017-05-09 22:08:50.564336: step 31830, loss = 0.94 (976.1 examples/sec; 0.131 sec/batch)
2017-05-09 22:08:51.889981: step 31840, loss = 0.88 (965.6 examples/sec; 0.133 sec/batch)
2017-05-09 22:08:53.211760: step 31850, loss = 0.71 (968.4 examples/sec; 0.132 sec/batch)
2017-05-09 22:08:54.525731: step 31860, loss = 0.75 (974.1 examples/sec; 0.131 sec/batch)
2017-05-09 22:08:55.819661: step 31870, loss = 0.79 (989.2 examples/sec; 0.129 sec/batch)
2017-05-09 22:08:57.118742: step 31880, loss = 0.91 (985.3 examples/sec; 0.130 sec/batch)
2017-05-09 22:08:58.428295: step 31890, loss = 0.98 (977.4 examples/sec; 0.131 sec/batch)
2017-05-09 22:08:59.787091: step 31900, loss = 0.91 (942.0 examples/sec; 0.136 sec/batch)
2017-05-09 22:09:00.976473: step 31910, loss = 0.94 (1076.2 examples/sec; 0.119 sec/batch)
2017-05-09 22:09:02.303535: step 31920, loss = 0.80 (964.5 examples/sec; 0.133 sec/batch)
2017-05-09 22:09:03.576544: step 31930, loss = 0.86 (1005.5 examples/sec; 0.127 sec/batch)
2017-05-09 22:09:04.858703: step 31940, loss = 0.78 (998.3 examples/sec; 0.128 sec/batch)
2017-05-09 22:09:06.165990: step 31950, loss = 0.74 (979.1 examples/sec; 0.131 sec/batch)
2017-05-09 22:09:07.452483: step 31960, loss = 0.87 (995.0 examples/sec; 0.129 sec/batch)
2017-05-09 22:09:08.743383: step 31970, loss = 0.78 (991.5 examples/sec; 0.129 sec/batch)
2017-05-09 22:09:10.025512: step 31980, loss = 0.72 (998.3 examples/sec; 0.128 sec/batch)
2017-05-09 22:09:11.319940: step 31990, loss = 0.69 (988.9 examples/sec; 0.129 sec/batch)
2017-05-09 22:09:12.713996: step 32000, loss = 0.80 (918.2 examples/sec; 0.139 sec/batch)
2017-05-09 22:09:13.931504: step 32010, loss = 0.88 (1051.3 examples/sec; 0.122 sec/batch)
2017-05-09 22:09:15.252388: step 32020, loss = 0.80 (969.1 examples/sec; 0.132 sec/batch)
2017-05-09 22:09:16.533760: step 32030, loss = 0.87 (998.9 examples/sec; 0.128 sec/batch)
2017-05-09 22:09:17.829396: step 32040, loss = 0.90 (987.9 examples/sec; 0.130 sec/batch)
2017-05-09 22:09:19.115870: step 32050, loss = 0.73 (995.0 examples/sec; 0.129 sec/batch)
2017-05-09 22:09:20.440568: step 32060, loss = 0.93 (966.3 examples/sec; 0.132 sec/batch)
2017-05-09 22:09:21.727837: step 32070, loss = 0.74 (994.4 examples/sec; 0.129 sec/batch)
2017-05-09 22:09:23.028282: step 32080, loss = 0.81 (984.3 examples/sec; 0.130 sec/batch)
2017-05-09 22:09:24.286612: step 32090, loss = 0.79 (1017.2 examples/sec; 0.126 sec/batch)
2017-05-09 22:09:25.688543: step 32100, loss = 0.76 (913.0 examples/sec; 0.140 sec/batch)
2017-05-09 22:09:26.927725: step 32110, loss = 0.89 (1032.9 examples/sec; 0.124 sec/batch)
2017-05-09 22:09:28.238986: step 32120, loss = 0.90 (976.2 examples/sec; 0.131 sec/batch)
2017-05-09 22:09:29.525833: step 32130, loss = 0.77 (994.7 examples/sec; 0.129 sec/batch)
2017-05-09 22:09:30.788329: step 32140, loss = 0.77 (1013.9 examples/sec; 0.126 sec/batch)
2017-05-09 22:09:32.081121: step 32150, loss = 0.91 (990.1 examples/sec; 0.129 sec/batch)
2017-05-09 22:09:33.389171: step 32160, loss = 0.72 (978.6 examples/sec; 0.131 sec/batch)
2017-05-09 22:09:34.675811: step 32170, loss = 0.72 (994.9 examples/sec; 0.129 sec/batch)
2017-05-09 22:09:35.971908: step 32180, loss = 0.61 (987.5 examples/sec; 0.130 sec/batch)
2017-05-09 22:09:37.290007: step 32190, loss = 0.90 (971.1 examples/sec; 0.132 sec/batch)
2017-05-09 22:09:38.685965: step 32200, loss = 0.93 (916.9 examples/sec; 0.140 sec/batch)
2017-05-09 22:09:39.921052: step 32210, loss = 0.85 (1036.4 examples/sec; 0.124 sec/batch)
2017-05-09 22:09:41.221647: step 32220, loss = 0.82 (984.2 examples/sec; 0.130 sec/batch)
2017-05-09 22:09:42.536320: step 32230, loss = 0.85 (973.6 examples/sec; 0.131 sec/batch)
2017-05-09 22:09:43.819589: step 32240, loss = 0.89 (997.5 examples/sec; 0.128 sec/batch)
2017-05-09 22:09:45.108704: step 32250, loss = 0.86 (992.9 examples/sec; 0.129 sec/batch)
2017-05-09 22:09:46.433433: step 32260, loss = 1.00 (966.2 examples/sec; 0.132 sec/batch)
2017-05-09 22:09:47.732114: step 32270, loss = 0.93 (985.6 examples/sec; 0.130 sec/batch)
2017-05-09 22:09:49.052255: step 32280, loss = 0.78 (969.6 examples/sec; 0.132 sec/batch)
2017-05-09 22:09:50.341953: step 32290, loss = 0.80 (992.5 examples/sec; 0.129 sec/batch)
2017-05-09 22:09:51.774011: step 32300, loss = 0.85 (893.8 examples/sec; 0.143 sec/batch)
2017-05-09 22:09:52.926403: step 32310, loss = 0.84 (1110.7 examples/sec; 0.115 sec/batch)
2017-05-09 22:09:54.209533: step 32320, loss = 0.72 (997.6 examples/sec; 0.128 sec/batch)
2017-05-09 22:09:55.497247: step 32330, loss = 0.81 (994.0 examples/sec; 0.129 sec/batch)
2017-05-09 22:09:56.790661: step 32340, loss = 0E tensorflow/core/util/events_writer.cc:162] The events file /tmp/cifar10_train/events.out.tfevents.1494377966.GHC44.GHC.ANDREW.CMU.EDU has disappeared.
E tensorflow/core/util/events_writer.cc:131] Failed to flush 666 events to /tmp/cifar10_train/events.out.tfevents.1494377966.GHC44.GHC.ANDREW.CMU.EDU
.83 (989.6 examples/sec; 0.129 sec/batch)
2017-05-09 22:09:58.084769: step 32350, loss = 0.73 (989.1 examples/sec; 0.129 sec/batch)
2017-05-09 22:09:59.365493: step 32360, loss = 0.99 (999.5 examples/sec; 0.128 sec/batch)
